Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence
Sample1	1005	0.91	360.902	35.911%	49.236	41.625%	0.0916
Sample2	1000	0.993	69.119	6.912%	14.01	12.352%	0.0066
Sample3	1000	0.988	83.965	8.396%	17.415	15.51%	0.012
Sample4	987	0.964	189.442	19.194%	31.708	26.461%	0.034
Sample5	1036	0.946	224.249	21.646%	38.021	33.179%	0.0437
Sample6	1016	0.977	156.195	15.374%	25.202	21.489%	0.0221
Sample7	1015	0.954	271.966	26.795%	38.271	30.289%	0.0502
Sample8	985	0.985	93.689	9.512%	19.379	17.481%	0.0131
Sample9	992	0.962	151.668	15.289%	30.287	27.322%	0.036
Sample10	992	0.991	89.334	9.005%	15.5	13.7%	0.0087
Sample11	1025	0.973	172.703	16.849%	27.293	23.356%	0.0247
Sample12	970	0.945	187.351	19.315%	36.468	32.681%	0.0427
Sample13	988	0.983	100.288	10.151%	20.475	18.349%	0.014
Sample14	983	0.958	199.615	20.307%	33.024	28.617%	0.0407
Sample15	1035	0.981	154.416	14.919%	23.785	19.568%	0.0186
Sample16	1030	0.968	185.341	17.994%	31.042	25.253%	0.0319
Sample17	983	0.929	234.287	23.834%	40.382	38.024%	0.0618
Sample18	1015	0.954	269.135	26.516%	37.315	30.104%	0.0492
Sample19	1008	0.97	108.885	10.802%	27.557	24.236%	0.025
Sample20	984	0.992	63.989	6.503%	13.768	12.585%	0.0065
Sample21	980	0.979	103.298	10.541%	22.56	20.269%	0.0169
Sample22	1014	0.99	88.335	8.712%	16.515	14.219%	0.0089
Sample23	1016	0.972	209.54	20.624%	29.652	23.311%	0.0367
Sample24	1015	0.985	139.619	13.756%	20.11	17.237%	0.015
Sample25	1000	0.989	82.254	8.225%	16.936	15.083%	0.009
Sample26	987	0.941	221.168	22.408%	38.286	34.158%	0.0517
Sample27	1008	0.982	112.166	11.128%	21.311	18.931%	0.0188
Sample28	1000	0.988	86.541	8.654%	17.351	15.453%	0.0102
Sample29	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample30	984	0.958	187.319	19.036%	33.497	28.845%	0.0383
Sample31	1000	0.984	91.842	9.184%	19.975	17.789%	0.0138
Sample32	980	0.98	95.667	9.762%	22.116	19.87%	0.018
Sample33	986	0.958	242.984	24.643%	34.691	28.835%	0.047
Sample34	1000	0.991	73.432	7.343%	15.264	13.392%	0.0076
Sample35	1000	0.991	75.533	7.553%	15.557	13.785%	0.0091
Sample36	1008	0.991	78.599	7.798%	15.499	13.564%	0.0088
Sample37	992	0.993	63.965	6.448%	12.777	11.467%	0.0062
Sample38	992	0.993	64.576	6.51%	13.41	12.035%	0.0068
Sample39	1025	0.969	218.35	21.302%	31.08	24.746%	0.0336
Sample40	1000	0.987	85.589	8.559%	18.109	16.046%	0.0134
Sample41	980	0.97	176.529	18.013%	28.696	24.483%	0.0338
Sample42	980	0.993	68.677	7.008%	13.284	12.068%	0.0056
Sample43	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample44	974	0.979	150.417	15.443%	24.504	20.646%	0.0214
Sample45	984	0.971	165.348	16.804%	27.795	23.824%	0.0294
Sample46	1036	0.982	145.429	14.038%	22.901	19.02%	0.0187
Sample47	1008	0.987	89.959	8.925%	18.185	16.073%	0.013
Sample48	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample49	1000	0.983	95.457	9.546%	20.293	18.354%	0.0165
Sample50	1008	0.975	103.639	10.282%	26.29	22.464%	0.0195
Sample51	1008	0.984	98.373	9.759%	20.934	18.057%	0.0114
Sample52	1027	0.985	108.851	10.599%	20.148	17.345%	0.0143
Sample53	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample54	979	0.992	68.084	6.954%	14.286	12.928%	0.0075
Sample55	980	0.966	159.355	16.261%	28.379	25.919%	0.0315
Sample56	974	0.973	169.549	17.407%	27.06	23.257%	0.0273
Sample57	1000	0.99	76.578	7.658%	15.711	13.992%	0.0103
Sample58	1015	0.975	125.68	12.382%	25.166	22.243%	0.0234
Sample59	989	0.963	187.814	18.99%	32.641	27.082%	0.0359
Sample60	979	0.989	68.518	6.999%	15.676	14.513%	0.0103
Sample61	1008	0.985	101.151	10.035%	19.422	17.253%	0.0168
Sample62	986	0.973	160.287	16.256%	27.422	23.288%	0.0316
Sample63	981	0.99	76.315	7.779%	15.511	14.233%	0.009
Sample64	981	0.979	152.668	15.562%	24.296	20.338%	0.0221
Sample65	987	0.943	212.111	21.49%	39.222	33.307%	0.053
Sample66	1015	0.989	88.858	8.754%	16.858	14.681%	0.0092
Sample67	990	0.987	84.586	8.544%	17.519	15.841%	0.0124
Sample68	980	0.977	153.767	15.691%	26.339	21.51%	0.023
Sample69	980	0.973	112.985	11.529%	25.518	23.183%	0.0223
Sample70	992	0.964	150.337	15.155%	30.118	26.755%	0.033
Sample71	1014	0.975	125.195	12.347%	25.327	22.218%	0.0255
Sample72	967	0.971	174.788	18.075%	27.373	23.972%	0.0286
Sample73	1008	0.986	87.807	8.711%	19.061	16.601%	0.0116
Sample74	985	0.991	70.524	7.16%	15.027	13.555%	0.008
Sample75	1014	0.974	123.965	12.225%	25.86	22.466%	0.0228
Sample76	985	0.986	95.286	9.674%	18.149	16.545%	0.0129
Sample77	1014	0.977	183.253	18.072%	27.207	21.372%	0.0304
Sample78	984	0.971	174.096	17.693%	27.303	23.987%	0.033
Sample79	978	0.974	163.845	16.753%	26.764	22.575%	0.0266
Sample80	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample81	1025	0.964	165.755	16.171%	31.659	26.629%	0.0332
Sample82	984	0.979	91.128	9.261%	22.254	20.452%	0.0159
Sample83	1016	0.973	180.941	17.809%	27.552	22.925%	0.027
Sample84	1034	0.984	137.892	13.336%	21.374	17.948%	0.0182
Sample85	985	0.98	149.797	15.208%	24.348	19.759%	0.0213
Sample86	1015	0.977	166.052	16.36%	25.247	21.743%	0.0239
Sample87	978	0.988	81.933	8.378%	17.131	15.423%	0.0105
Sample88	1023	0.979	142.367	13.917%	24.434	20.478%	0.0209
Sample89	1014	0.987	92.459	9.118%	18.265	16.023%	0.0135
Sample90	1000	0.982	92.05	9.205%	21.452	18.82%	0.0152
Sample91	1026	0.98	114.252	11.136%	22.976	19.721%	0.0177
Sample92	1008	0.987	90.751	9.003%	18.041	15.946%	0.0123
Sample93	1008	0.986	94.408	9.366%	18.972	16.854%	0.0144
Sample94	1029	0.981	116.393	11.311%	22.846	19.387%	0.0172
Sample95	992	0.989	75.047	7.565%	16.827	14.948%	0.0097
Sample96	980	0.987	75.113	7.665%	17.455	15.858%	0.0117
Sample97	1000	0.99	75.01	7.501%	15.991	14.099%	0.0082
Sample98	1018	0.967	207.695	20.402%	30.695	25.386%	0.0364
Sample99	973	0.942	227.316	23.362%	40.517	33.674%	0.0567
Sample100	992	0.981	105.864	10.672%	21.46	19.161%	0.0185
Sample101	1000	0.986	88.708	8.871%	18.375	16.533%	0.0121
Sample102	967	0.977	156.627	16.197%	24.415	21.187%	0.0247
Sample103	985	0.982	95.245	9.67%	20.673	18.846%	0.0187
Sample104	992	0.939	219.705	22.148%	38.732	34.582%	0.0533
Sample105	985	0.981	138.818	14.093%	22.9	19.537%	0.0224
Sample106	1008	0.991	79.906	7.927%	16.002	13.936%	0.0082
Sample107	1014	0.977	119.89	11.823%	24.485	21.375%	0.023
Sample108	1000	0.978	94.438	9.444%	24.116	21.054%	0.0164
Sample109	980	0.972	125.256	12.781%	26.031	23.388%	0.0215
Sample110	1001	0.978	158.36	15.82%	25.415	21.068%	0.0253
Sample111	1013	0.958	262.396	25.903%	35.833	28.85%	0.0474
Sample112	1008	0.987	96.146	9.538%	18.175	15.985%	0.0133
Sample113	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample114	968	0.968	176.168	18.199%	28.212	24.989%	0.03
Sample115	1021	0.981	113.005	11.068%	21.976	19.237%	0.018
Sample116	1008	0.973	104.972	10.414%	26.569	23.253%	0.0229
Sample117	1008	0.991	79.906	7.927%	16.002	13.936%	0.0082
Sample118	1015	0.985	103.374	10.185%	19.51	17.158%	0.0135
Sample119	1008	0.962	234.912	23.305%	34.069	27.319%	0.0417
Sample120	985	0.978	90.093	9.146%	23.244	20.968%	0.02
Sample121	992	0.987	81.762	8.242%	18.413	16.275%	0.0103
Sample122	1019	0.979	129.355	12.694%	23.758	20.514%	0.02
Sample123	1025	0.923	237.508	23.172%	44.055	39.302%	0.0611
Sample124	967	0.972	164.581	17.02%	27.834	23.729%	0.0324
Sample125	968	0.975	163.093	16.848%	25.601	22.466%	0.0288
Sample126	1015	0.984	114.81	11.311%	20.757	17.792%	0.0155
Sample127	960	0.926	287.84	29.983%	39.83	40.651%	0.0581
Sample128	1018	0.98	109.989	10.804%	22.746	19.939%	0.0166
Sample129	972	0.989	77.744	7.998%	16.142	14.761%	0.0095
Sample130	980	0.983	99.769	10.181%	20.47	18.597%	0.0145
Sample131	985	0.986	92.071	9.347%	18.251	16.638%	0.0123
Sample132	980	0.99	67.182	6.855%	15.603	14.175%	0.0089
Sample133	1008	0.991	78.599	7.798%	15.499	13.564%	0.0088
Sample134	989	0.988	85.943	8.69%	17.175	15.46%	0.0101
Sample135	1015	0.979	108.669	10.706%	23.323	20.312%	0.0193
Sample136	1008	0.986	94.573	9.382%	18.778	16.515%	0.0129
Sample137	988	0.985	79.844	8.081%	19.167	17.176%	0.0134
Sample138	984	0.969	170.989	17.377%	30.111	24.842%	0.0288
Sample139	1015	0.972	153.939	15.166%	27.092	23.594%	0.0245
Sample140	1008	0.963	236.55	23.467%	32.675	27.027%	0.0393
Sample141	989	0.992	73.719	7.454%	14.497	13.05%	0.0087
Sample142	996	0.956	252.899	25.391%	36.132	29.455%	0.0476
Sample143	981	0.95	125.045	12.747%	34.676	31.275%	0.0379
Sample144	985	0.975	174.793	17.745%	27.47	22.418%	0.0295
Sample145	968	0.976	148.895	15.382%	25.028	21.787%	0.0248
Sample146	1014	0.984	97.549	9.62%	20.909	17.834%	0.0121
Sample147	1036	0.979	158.068	15.258%	24.391	20.257%	0.0236
Sample148	1000	0.989	73.184	7.318%	17.582	15.35%	0.0082
Sample149	1027	0.922	273.029	26.585%	44.863	39.739%	0.0639
Sample150	985	0.963	194.574	19.754%	31.433	26.899%	0.0396
Sample151	980	0.981	89.385	9.121%	21.442	19.48%	0.0147
Sample152	1008	0.98	107.358	10.651%	23.261	19.97%	0.0161
Sample153	1036	0.984	119.738	11.558%	21.589	18.061%	0.016
Sample154	975	0.953	206.538	21.183%	34.657	30.355%	0.0507
Sample155	992	0.981	97.703	9.849%	21.218	19.241%	0.0175
Sample156	1008	0.985	85.873	8.519%	19.595	17.066%	0.0112
Sample157	1000	0.993	69.119	6.912%	14.01	12.352%	0.0066
Sample158	992	0.989	82.093	8.276%	16.974	15.155%	0.0109
Sample159	988	0.984	95.157	9.631%	19.572	17.63%	0.013
Sample160	969	0.978	149.203	15.398%	24.135	20.886%	0.024
Sample161	1008	0.985	98.049	9.727%	19.941	17.283%	0.0121
Sample162	1008	0.969	212.542	21.086%	29.691	24.559%	0.0344
Sample163	1008	0.986	97.26	9.649%	19.017	16.893%	0.0147
Sample164	985	0.981	103.902	10.548%	21.617	19.602%	0.0203
Sample165	989	0.987	85.085	8.603%	17.836	16.055%	0.0134
Sample166	1000	0.969	122.08	12.208%	28.51	24.89%	0.0212
Sample167	986	0.967	189.266	19.195%	30.412	25.827%	0.0344
Sample168	971	0.929	260.495	26.827%	41.119	37.913%	0.0651
Sample169	978	0.967	170.82	17.466%	29.82	25.524%	0.0327
Sample170	1000	0.982	101.604	10.16%	21.175	18.858%	0.0184
Sample171	1008	0.991	79.906	7.927%	16.002	13.936%	0.0082
Sample172	979	0.979	150.268	15.349%	24.627	20.576%	0.0236
Sample173	977	0.976	156.336	16.002%	25.839	21.806%	0.0231
Sample174	1008	0.983	99.058	9.827%	21.139	18.41%	0.0154
Sample175	982	0.979	154.306	15.713%	24.786	20.393%	0.0239
Sample176	1008	0.946	211.241	20.956%	37.045	32.743%	0.0499
Sample177	973	0.975	166.82	17.145%	26.437	22.376%	0.0274
Sample178	1008	0.983	105.414	10.458%	20.455	18.357%	0.015
Sample179	992	0.993	61.445	6.194%	12.772	11.522%	0.0065
Sample180	1018	0.95	203.514	19.992%	35.416	32.001%	0.0383
Sample181	992	0.987	87.401	8.811%	18.293	16.25%	0.0123
Sample182	1008	0.958	226.445	22.465%	36.946	28.698%	0.0433
Sample183	992	0.982	99.741	10.055%	21.121	18.858%	0.0154
Sample184	974	0.974	163.652	16.802%	26.407	22.614%	0.0257
Sample185	1014	0.946	264.373	26.072%	41.846	32.702%	0.0527
Sample186	1000	0.977	121.185	12.119%	23.834	21.445%	0.0206
Sample187	1020	0.973	121.638	11.925%	27.609	23.172%	0.0209
Sample188	1024	0.977	163.994	16.015%	26.026	21.573%	0.0197
Sample189	988	0.965	188.463	19.075%	31.942	26.58%	0.0343
Sample190	986	0.993	61.097	6.196%	13.722	12.282%	0.0055
Sample191	992	0.983	89.485	9.021%	21.06	18.615%	0.0154
Sample192	992	0.99	71.628	7.221%	15.689	14.153%	0.01
Sample193	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample194	1020	0.978	154.171	15.115%	26.036	21.104%	0.0261
Sample195	1000	0.984	91.309	9.131%	20.011	17.732%	0.0128
