Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence
Sample1560	58480	1.0	1442.031	2.466%	226.955	2.048%	0.0009
Sample1561	58506	1.0	1441.205	2.463%	227.174	2.049%	0.0009
Sample1562	58532	1.0	1438.334	2.457%	226.404	2.041%	0.0009
Sample1563	58567	1.0	1439.814	2.458%	226.692	2.042%	0.0009
Sample1564	58743	1.0	1420.819	2.419%	226.746	2.039%	0.0008
Sample1565	58782	1.0	1421.364	2.418%	226.509	2.036%	0.0008
Sample1566	58823	1.0	1419.791	2.414%	225.549	2.025%	0.0008
Sample1567	58876	1.0	1431.604	2.432%	226.972	2.037%	0.0008
Sample1568	58905	1.0	1428.678	2.425%	226.741	2.033%	0.0008
Sample1569	58935	1.0	1428.715	2.424%	226.641	2.031%	0.0008
Sample1570	58971	1.0	1428.424	2.422%	226.646	2.03%	0.0008
Sample1571	59002	1.0	1427.457	2.419%	226.674	2.029%	0.0008
Sample1572	59084	1.0	1442.37	2.441%	228.363	2.042%	0.0009
Sample1573	59113	1.0	1440.796	2.437%	228.468	2.042%	0.0009
Sample1574	59166	1.0	1441.53	2.436%	228.844	2.044%	0.0009
Sample1575	59189	1.0	1435.981	2.426%	227.874	2.034%	0.0009
Sample1576	59239	1.0	1437.927	2.427%	228.116	2.035%	0.0009
Sample1577	59279	1.0	1439.959	2.429%	228.131	2.033%	0.0009
Sample1578	59321	1.0	1448.203	2.441%	228.682	2.037%	0.0009
Sample1579	59352	1.0	1448.467	2.44%	229.145	2.039%	0.0009
Sample1580	59380	1.0	1441.976	2.428%	227.925	2.028%	0.0009
Sample1581	59417	1.0	1444.63	2.431%	228.304	2.03%	0.0009
Sample1582	59446	1.0	1439.815	2.422%	228.073	2.027%	0.0009
Sample1583	59476	1.0	1437.886	2.418%	228.127	2.026%	0.0009
Sample1584	59513	1.0	1436.515	2.414%	227.56	2.02%	0.0009
Sample1585	59542	1.0	1434.34	2.409%	227.326	2.016%	0.0009
Sample1586	59583	1.0	1440.708	2.418%	227.097	2.013%	0.0009
Sample1587	59610	1.0	1441.968	2.419%	227.268	2.013%	0.0009
Sample1588	59692	1.0	1456.742	2.44%	229.12	2.027%	0.0009
Sample1589	59709	1.0	1460.644	2.446%	229.347	2.029%	0.0009
Sample1590	59748	1.0	1461.127	2.445%	229.832	2.032%	0.0009
Sample1591	59779	1.0	1462.135	2.446%	230.31	2.035%	0.0009
Sample1592	59822	1.0	1462.393	2.445%	230.404	2.034%	0.0009
Sample1593	59854	1.0	1460.414	2.44%	230.293	2.032%	0.0009
Sample1594	59882	1.0	1456.645	2.433%	229.998	2.029%	0.0009
Sample1595	59921	1.0	1457.468	2.432%	231.351	2.039%	0.0009
Sample1596	59953	1.0	1461.339	2.437%	231.696	2.041%	0.0009
Sample1597	59991	1.0	1460.912	2.435%	231.348	2.036%	0.0009
Sample1598	60020	1.0	1458.055	2.429%	230.61	2.029%	0.0009
Sample1599	60073	1.0	1463.276	2.436%	232.089	2.04%	0.0009
Sample1600	60108	1.0	1457.932	2.426%	231.408	2.033%	0.0009
Sample1601	60135	1.0	1457.179	2.423%	231.667	2.034%	0.0009
Sample1602	60162	1.0	1454.412	2.417%	231.44	2.031%	0.0009
Sample1603	60192	1.0	1452.421	2.413%	231.683	2.033%	0.0009
Sample1604	60229	1.0	1452.982	2.412%	231.766	2.032%	0.0009
Sample1605	60268	1.0	1451.434	2.408%	231.603	2.029%	0.0009
Sample1606	60307	1.0	1459.258	2.42%	232.392	2.034%	0.0009
Sample1607	60336	1.0	1458.391	2.417%	232.042	2.03%	0.0009
Sample1608	60366	1.0	1462.373	2.423%	232.411	2.033%	0.0009
Sample1609	60393	1.0	1461.606	2.42%	232.408	2.031%	0.0009
Sample1610	60426	1.0	1456.536	2.41%	231.304	2.021%	0.0009
Sample1611	60465	1.0	1448.943	2.396%	230.484	2.012%	0.0008
Sample1612	60498	1.0	1449.643	2.396%	230.339	2.01%	0.0009
Sample1613	60529	1.0	1450.667	2.397%	230.987	2.014%	0.0009
Sample1614	60557	1.0	1447.438	2.39%	230.339	2.008%	0.0009
Sample1615	60596	1.0	1449.315	2.392%	230.759	2.01%	0.0009
Sample1616	60627	1.0	1448.385	2.389%	230.835	2.009%	0.0009
Sample1617	60670	1.0	1452.627	2.394%	231.424	2.013%	0.0009
Sample1618	60693	1.0	1446.073	2.383%	230.367	2.003%	0.0009
Sample1619	60770	1.0	1459.193	2.401%	232.227	2.017%	0.0009
Sample1620	60946	1.0	1448.114	2.376%	232.753	2.018%	0.0009
Sample1621	60973	1.0	1446.687	2.373%	232.718	2.017%	0.0009
Sample1622	61002	1.0	1445.117	2.369%	232.908	2.018%	0.0009
Sample1623	61029	1.0	1441.606	2.362%	232.643	2.015%	0.0009
Sample1624	61063	1.0	1446.406	2.369%	232.814	2.015%	0.0009
Sample1625	61094	1.0	1448.736	2.371%	233.232	2.017%	0.0009
Sample1626	61173	1.0	1466.161	2.397%	236.016	2.039%	0.0009
Sample1627	61253	1.0	1489.459	2.432%	239.323	2.065%	0.0009
Sample1628	61289	1.0	1493.954	2.438%	239.936	2.07%	0.0009
Sample1629	61317	1.0	1491.654	2.433%	239.503	2.065%	0.0009
Sample1630	61356	1.0	1492.984	2.433%	239.511	2.064%	0.0009
Sample1631	61388	1.0	1497.766	2.44%	240.517	2.071%	0.0009
Sample1632	61462	1.0	1510.054	2.457%	243.394	2.094%	0.0009
Sample1633	61474	1.0	1507.048	2.452%	243.636	2.096%	0.0009
Sample1634	61501	1.0	1504.404	2.446%	242.975	2.089%	0.0009
Sample1635	61528	1.0	1501.239	2.44%	242.597	2.085%	0.0009
Sample1636	61566	1.0	1501.987	2.44%	242.798	2.085%	0.0009
Sample1637	61608	1.0	1500.909	2.436%	242.747	2.083%	0.0009
Sample1638	61634	1.0	1498.707	2.432%	242.538	2.08%	0.0009
Sample1639	61662	1.0	1496.71	2.427%	242.35	2.077%	0.0009
Sample1640	61689	1.0	1495.414	2.424%	242.206	2.075%	0.0009
Sample1641	61719	1.0	1492.946	2.419%	242.142	2.073%	0.0009
Sample1642	61758	1.0	1496.626	2.423%	241.727	2.068%	0.0009
Sample1643	61789	1.0	1493.564	2.417%	240.966	2.061%	0.0009
Sample1644	61825	1.0	1495.354	2.419%	241.232	2.062%	0.0009
Sample1645	61848	1.0	1489.268	2.408%	240.192	2.052%	0.0009
Sample1646	61881	1.0	1483.678	2.398%	239.342	2.044%	0.0009
Sample1647	61955	1.0	1504.425	2.428%	241.431	2.059%	0.0009
Sample1648	61996	1.0	1506.528	2.43%	241.238	2.056%	0.0009
Sample1649	62031	1.0	1507.078	2.43%	241.109	2.054%	0.0009
Sample1650	62072	1.0	1512.385	2.437%	242.07	2.061%	0.0009
Sample1651	62118	1.0	1513.097	2.436%	242.367	2.061%	0.0009
Sample1652	62191	1.0	1529.535	2.459%	245.424	2.085%	0.0009
Sample1653	62232	1.0	1537.156	2.47%	245.957	2.088%	0.0009
Sample1654	62264	1.0	1532.098	2.461%	245.329	2.082%	0.0009
Sample1655	62304	1.0	1528.443	2.453%	244.19	2.071%	0.0009
Sample1656	62327	1.0	1523.018	2.444%	243.23	2.062%	0.0009
Sample1657	62356	1.0	1519.513	2.437%	242.775	2.057%	0.0009
Sample1658	62392	1.0	1515.055	2.428%	241.792	2.047%	0.0009
Sample1659	62417	1.0	1515.791	2.428%	241.756	2.046%	0.0009
Sample1660	62445	1.0	1511.657	2.421%	241.063	2.039%	0.0009
Sample1661	62478	1.0	1505.604	2.41%	239.377	2.024%	0.0009
Sample1662	62518	1.0	1510.058	2.415%	239.774	2.026%	0.0009
Sample1663	62547	1.0	1504.418	2.405%	239.08	2.019%	0.0009
Sample1664	62574	1.0	1503.155	2.402%	239.209	2.019%	0.0009
Sample1665	62597	1.0	1504.15	2.403%	239.521	2.021%	0.0009
Sample1666	62630	1.0	1512.595	2.415%	240.052	2.024%	0.0009
Sample1667	62706	1.0	1530.667	2.441%	241.993	2.038%	0.0009
Sample1668	62749	1.0	1530.381	2.439%	241.413	2.032%	0.0009
Sample1669	62787	1.0	1531.063	2.439%	241.22	2.029%	0.0009
Sample1670	62828	1.0	1535.855	2.445%	241.671	2.032%	0.0009
Sample1671	62857	1.0	1531.324	2.436%	241.23	2.027%	0.0009
Sample1672	62869	1.0	1529.511	2.433%	241.391	2.028%	0.0009
Sample1673	62898	1.0	1525.037	2.425%	240.66	2.021%	0.0009
Sample1674	62929	1.0	1518.429	2.413%	240.006	2.014%	0.0009
Sample1675	62957	1.0	1516.803	2.409%	239.569	2.009%	0.0009
Sample1676	62997	1.0	1519.651	2.412%	239.048	2.004%	0.0009
Sample1677	63031	1.0	1519.954	2.411%	238.985	2.002%	0.0009
Sample1678	63063	1.0	1518.445	2.408%	238.627	1.998%	0.0009
Sample1679	63100	1.0	1522.05	2.412%	238.889	1.999%	0.0009
Sample1680	63173	1.0	1539.674	2.437%	241.746	2.02%	0.0009
Sample1681	63200	1.0	1539.104	2.435%	241.788	2.02%	0.0009
Sample1682	63235	1.0	1538.549	2.433%	241.283	2.014%	0.0009
Sample1683	63277	1.0	1547.118	2.445%	242.231	2.021%	0.0009
Sample1684	63337	1.0	1556.627	2.458%	244.618	2.039%	0.0009
Sample1685	63380	1.0	1565.373	2.47%	246.03	2.049%	0.0009
Sample1686	63392	1.0	1563.754	2.467%	246.167	2.05%	0.0009
Sample1687	63417	1.0	1561.694	2.463%	245.906	2.047%	0.0009
Sample1688	63443	1.0	1558.675	2.457%	245.65	2.044%	0.0009
Sample1689	63471	1.0	1557.741	2.454%	245.605	2.043%	0.0009
Sample1690	63499	1.0	1558.793	2.455%	245.936	2.044%	0.0009
Sample1691	63535	1.0	1562.36	2.459%	245.914	2.043%	0.0009
Sample1692	63562	1.0	1560.386	2.455%	245.618	2.04%	0.0009
Sample1693	63595	1.0	1562.671	2.457%	245.38	2.037%	0.0009
Sample1694	63635	1.0	1568.225	2.464%	245.92	2.04%	0.0009
Sample1695	63672	1.0	1574.654	2.473%	246.928	2.047%	0.0009
Sample1696	63717	1.0	1583.57	2.485%	247.381	2.049%	0.0009
Sample1697	63747	1.0	1578.701	2.477%	246.683	2.042%	0.0009
Sample1698	63803	1.0	1584.39	2.483%	247.297	2.046%	0.0009
Sample1699	63842	1.0	1580.975	2.476%	246.259	2.036%	0.0009
Sample1700	63872	1.0	1582.099	2.477%	246.215	2.035%	0.0009
Sample1701	63900	1.0	1579.102	2.471%	245.48	2.027%	0.0009
Sample1702	63939	1.0	1581.614	2.474%	245.79	2.029%	0.0009
Sample1703	63974	1.0	1584.049	2.476%	246.062	2.03%	0.0009
Sample1704	64008	1.0	1581.387	2.471%	245.395	2.023%	0.0009
Sample1705	64044	1.0	1586.782	2.478%	246.114	2.028%	0.0009
Sample1706	64085	1.0	1599.502	2.496%	247.285	2.036%	0.0009
Sample1707	64114	1.0	1595.625	2.489%	246.868	2.032%	0.0009
Sample1708	64137	1.0	1589.416	2.478%	245.742	2.022%	0.0009
Sample1709	64168	1.0	1593.55	2.483%	246.314	2.026%	0.0009
Sample1710	64196	1.0	1588.646	2.475%	246.031	2.022%	0.0009
Sample1711	64225	1.0	1592.739	2.48%	246.722	2.027%	0.0009
Sample1712	64251	1.0	1585.721	2.468%	245.753	2.018%	0.0009
Sample1713	64274	1.0	1579.528	2.457%	244.707	2.009%	0.0009
Sample1714	64299	1.0	1571.406	2.444%	243.438	1.998%	0.0009
